request_id,client_id,tenant_id,slo_class,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason
146,phase1-prefix-A,,,,0,system-prompt-A,512,true,587,42,0,0,0,0,0,,0,1100,8317954,1776954363550681,1776954366133621,1776954367365329,43,ok,,length
91,phase1-prefix-A,,,,0,system-prompt-A,512,true,408,245,0,0,0,0,0,,0,905,4969762,1776954360203145,1776954363197813,1776954367371822,246,ok,,length
29,phase1-prefix-A,,,,0,system-prompt-A,512,true,682,259,0,0,0,0,0,,0,1198,1780379,1776954357013715,1776954362253598,1776954367414800,260,ok,,length
115,phase1-prefix-A,,,,0,system-prompt-A,512,true,849,245,0,0,0,0,0,,0,1368,6598561,1776954361831265,1776954363683845,1776954367445795,246,ok,,length
107,phase1-prefix-A,,,,0,system-prompt-A,512,true,676,250,0,0,0,0,0,,0,1189,6059978,1776954361293365,1776954363493111,1776954367488320,251,ok,,length
59,phase1-prefix-A,,,,0,system-prompt-A,512,true,394,271,0,0,0,0,0,,0,897,3432331,1776954358665805,1776954362801021,1776954367674629,272,ok,,length
68,phase1-prefix-A,,,,0,system-prompt-A,512,true,656,269,0,0,0,0,0,,0,1183,3785093,1776954359018450,1776954362985652,1776954367674745,270,ok,,length
22,phase1-prefix-A,,,,0,system-prompt-A,512,true,454,361,0,0,0,0,0,,0,978,1345278,1776954356578114,1776954356642686,1776954367685176,362,ok,,length
100,phase1-prefix-A,,,,0,system-prompt-A,512,true,704,268,0,0,0,0,0,,0,1240,5948861,1776954361182250,1776954363293068,1776954367719025,269,ok,,length
206,phase1-prefix-A,,,,0,system-prompt-A,512,true,404,76,0,0,0,0,0,,0,908,11358104,1776954366590604,1776954366668365,1776954367727838,77,ok,,length
65,phase1-prefix-A,,,,0,system-prompt-A,512,true,453,273,0,0,0,0,0,,0,955,3691204,1776954358923727,1776954362986129,1776954367732317,274,ok,,length
60,phase1-prefix-A,,,,0,system-prompt-A,512,true,409,274,0,0,0,0,0,,0,903,3450186,1776954358682936,1776954362813554,1776954367732617,275,ok,,length
127,phase1-prefix-A,,,,0,system-prompt-A,512,true,551,73,0,0,0,0,0,,0,1061,7293488,1776954362526364,1776954365685674,1776954367738527,74,ok,,length
53,phase1-prefix-A,,,,0,system-prompt-A,512,true,545,278,0,0,0,0,0,,0,1068,3299326,1776954358532755,1776954362631690,1776954367760701,279,ok,,length
63,phase1-prefix-A,,,,0,system-prompt-A,512,true,608,277,0,0,0,0,0,,0,1121,3535921,1776954358769221,1776954362813511,1776954367775871,278,ok,,length
50,phase1-prefix-A,,,,0,system-prompt-A,512,true,380,281,0,0,0,0,0,,0,889,3099396,1776954358332371,1776954362616761,1776954367789577,282,ok,,length
177,phase1-cold,,,,0,,0,true,283,67,0,0,0,0,0,,0,293,10071091,1776954365304634,1776954366888112,1776954367824575,68,ok,,length
109,phase1-prefix-A,,,,0,system-prompt-A,512,true,645,277,0,0,0,0,0,,0,1156,6087643,1776954361321090,1776954363669656,1776954367887490,278,ok,,length
112,phase1-prefix-A,,,,0,system-prompt-A,512,true,588,277,0,0,0,0,0,,0,1096,6329314,1776954361562760,1776954363684336,1776954367903603,278,ok,,length
54,phase1-prefix-A,,,,0,system-prompt-A,512,true,441,289,0,0,0,0,0,,0,939,3317232,1776954358549778,1776954362631309,1776954367914455,290,ok,,length
69,phase1-prefix-A,,,,0,system-prompt-A,512,true,513,286,0,0,0,0,0,,0,1028,3786753,1776954359019355,1776954363096816,1776954367928628,287,ok,,length
117,phase1-prefix-A,,,,0,system-prompt-A,512,true,488,280,0,0,0,0,0,,0,1016,6640094,1776954361873160,1776954363778384,1776954367955937,281,ok,,length
173,phase1-prefix-A,,,,0,system-prompt-A,512,true,394,79,0,0,0,0,0,,0,917,9871193,1776954365104326,1776954366694717,1776954367982225,80,ok,,length
110,phase1-prefix-A,,,,0,system-prompt-A,512,true,369,286,0,0,0,0,0,,0,876,6222659,1776954361455911,1776954363669705,1776954368010629,287,ok,,length
175,phase1-cold,,,,0,,0,true,295,81,0,0,0,0,0,,0,295,9946330,1776954365179630,1776954366694341,1776954368010733,82,ok,,length
113,phase1-prefix-A,,,,0,system-prompt-A,512,true,210,286,0,0,0,0,0,,0,712,6494322,1776954361727826,1776954363684547,1776954368017771,287,ok,,length
94,phase1-prefix-A,,,,0,system-prompt-A,512,true,314,291,0,0,0,0,0,,0,823,5451519,1776954360684775,1776954363293639,1776954368030412,292,ok,,length
87,phase1-cold,,,,0,,0,true,142,99,0,0,0,0,0,,0,137,4876104,1776954360109059,1776954360172819,1776954368067152,100,ok,,length
142,phase1-cold,,,,0,,0,true,329,97,0,0,0,0,0,,0,326,8130066,1776954363363296,1776954366119573,1776954368138155,98,ok,,length
55,phase1-prefix-A,,,,0,system-prompt-A,512,true,410,306,0,0,0,0,0,,0,922,3395247,1776954358628185,1776954362631580,1776954368155478,307,ok,,length
152,phase1-prefix-A,,,,0,system-prompt-A,512,true,493,101,0,0,0,0,0,,0,997,8567294,1776954363800692,1776954366393458,1776954368236726,102,ok,,length
82,phase1-prefix-A,,,,0,system-prompt-A,512,true,451,305,0,0,0,0,0,,0,951,4750535,1776954359983374,1776954363197521,1776954368247450,306,ok,,length
121,phase1-prefix-A,,,,0,system-prompt-A,512,true,491,298,0,0,0,0,0,,0,1001,6838227,1776954362071822,1776954363857093,1776954368247565,299,ok,,length
159,phase1-prefix-A,,,,0,system-prompt-A,512,true,219,102,0,0,0,0,0,,0,736,8864683,1776954364097438,1776954366408126,1776954368265166,103,ok,,length
169,phase1-prefix-A,,,,0,system-prompt-A,512,true,732,232,0,0,0,0,0,,0,1263,9739520,1776954364972683,1776954365047175,1776954368277885,233,ok,,length
96,phase1-prefix-A,,,,0,system-prompt-A,512,true,285,141,0,0,0,0,0,,0,797,5676108,1776954360909492,1776954360954088,1776954368351825,142,ok,,length
143,phase1-prefix-A,,,,0,system-prompt-A,512,true,547,117,0,0,0,0,0,,0,1077,8187738,1776954363421170,1776954366119301,1776954368419721,118,ok,,length
232,phase1-cold,,,,0,,0,true,235,38,0,0,0,0,0,,0,242,12502040,1776954367734765,1776954367782553,1776954368453500,39,ok,,length
188,phase1-prefix-A,,,,0,system-prompt-A,512,true,660,47,0,0,0,0,0,,0,1181,10586826,1776954365820216,1776954367485531,1776954368678227,48,ok,,length
48,phase1-prefix-A,,,,0,system-prompt-A,512,true,723,429,0,0,0,0,0,,0,1229,2732591,1776954357965701,1776954363072206,1776954368738384,430,ok,,length
242,phase1-prefix-A,,,,0,system-prompt-A,512,true,712,32,0,0,0,0,0,,0,1235,12869480,1776954368102673,1776954368174782,1776954368768271,33,ok,,length
138,phase1-cold,,,,0,,0,true,369,150,0,0,0,0,0,,0,359,7906522,1776954363139462,1776954365952242,1776954368869969,151,ok,,length
101,phase1-prefix-A,,,,0,system-prompt-A,512,true,498,338,0,0,0,0,0,,0,1005,5974093,1776954361207069,1776954363479618,1776954368871059,339,ok,,length
246,phase1-cold,,,,0,,0,true,255,32,0,0,0,0,0,,0,254,13056412,1776954368289048,1776954368356837,1776954368883290,33,ok,,length
149,phase1-prefix-A,,,,0,system-prompt-A,512,true,415,153,0,0,0,0,0,,0,926,8508287,1776954363741414,1776954366211957,1776954368954501,154,ok,,length
132,phase1-cold,,,,0,,0,true,343,160,0,0,0,0,0,,0,345,7534634,1776954362767778,1776954365938288,1776954368996868,161,ok,,length
71,phase1-prefix-A,,,,0,system-prompt-A,512,true,430,352,0,0,0,0,0,,0,930,3939709,1776954359172357,1776954363096808,1776954368997089,353,ok,,length
40,phase1-prefix-A,,,,0,system-prompt-A,512,true,346,360,0,0,0,0,0,,0,852,2184088,1776954357417601,1776954362355885,1776954369017589,361,ok,,length
99,phase1-prefix-A,,,,0,system-prompt-A,512,true,525,181,0,0,0,0,0,,0,1039,5848042,1776954361080763,1776954361171857,1776954369083431,182,ok,,length
245,phase1-cold,,,,0,,0,true,260,46,0,0,0,0,0,,0,246,13050202,1776954368283320,1776954368326494,1776954369118198,47,ok,,length
26,phase1-prefix-A,,,,0,system-prompt-A,512,true,339,384,0,0,0,0,0,,0,839,1565609,1776954356798913,1776954356852353,1776954369133886,385,ok,,length
148,phase1-cold,,,,0,,0,true,326,167,0,0,0,0,0,,0,322,8403026,1776954363636403,1776954366133638,1776954369137090,168,ok,,length
203,phase1-cold,,,,0,,0,true,291,84,0,0,0,0,0,,0,281,11175863,1776954366408407,1776954367850232,1776954369230987,85,ok,,length
135,phase1-prefix-A,,,,0,system-prompt-A,512,true,515,178,0,0,0,0,0,,0,1029,7676799,1776954362910092,1776954365938133,1776954369247916,179,ok,,length
122,phase1-prefix-A,,,,0,system-prompt-A,512,true,710,356,0,0,0,0,0,,0,1206,6921564,1776954362154829,1776954363857783,1776954369266121,357,ok,,length
181,phase1-cold,,,,0,,0,true,266,169,0,0,0,0,0,,0,259,10183688,1776954365417059,1776954366887544,1776954369276189,170,ok,,length
197,phase1-prefix-A,,,,0,system-prompt-A,512,true,393,91,0,0,0,0,0,,0,898,10975201,1776954366208311,1776954367667478,1776954369297876,92,ok,,length
154,phase1-prefix-A,,,,0,system-prompt-A,512,true,474,177,0,0,0,0,0,,0,983,8685224,1776954363918086,1776954366393101,1776954369303576,178,ok,,length
184,phase1-cold,,,,0,,0,true,215,177,0,0,0,0,0,,0,222,10393362,1776954365625868,1776954366898970,1776954369400647,178,ok,,length
158,phase1-prefix-A,,,,0,system-prompt-A,512,true,403,188,0,0,0,0,0,,0,922,8847851,1776954364080811,1776954366407786,1776954369470202,189,ok,,length
139,phase1-prefix-A,,,,0,system-prompt-A,512,true,358,200,0,0,0,0,0,,0,863,7963993,1776954363196854,1776954365951843,1776954369567270,201,ok,,length
199,phase1-prefix-A,,,,0,system-prompt-A,512,true,429,112,0,0,0,0,0,,0,953,11098525,1776954366331956,1776954367681862,1776954369594440,113,ok,,length
150,phase1-prefix-A,,,,0,system-prompt-A,512,true,607,199,0,0,0,0,0,,0,1112,8527468,1776954363760475,1776954366212001,1776954369594843,200,ok,,length
